FIPS,Percent,Total,%,Distance to Closest (Miles),Normalized,Flip
48321,0.174,"6,400",17.4,,2.329972013,-1.329972013
48323,0.201,"11,660",20.1,,1.909034485,-0.909034485
48325,0.122,"6,180",12.2,,1.861707394,-0.861707394
48327,0.168,350,16.8,,2.399872089,-1.399872089
48329,0.121,"20,680",12.1,,1.101817305,-0.101817305
48331,0.155,"3,850",15.5,,1.45465119,-0.45465119
48333,0.134,650,13.4,,2.046657573,-1.046657573
48335,0.133,"1,100",13.3,,1.072957579,-0.072957579
48337,0.164,"3,210",16.4,,0.892801281,0.107198719
48339,0.125,"73,560",12.5,,2.110877719,-1.110877719
48341,0.103,"2,180",10.3,,0.235067621,0.764932379
48343,0.189,"2,340",18.9,,1.860838357,-0.860838357
48345,0.133,180,13.3,,0.370583767,0.629416233
48347,0.186,"12,130",18.6,,0.802921198,0.197078802
48349,0.154,"7,600",15.4,,0.415808948,0.584191052
48351,0.208,"2,860",20.8,,1.899937354,-0.899937354
48353,0.156,"2,320",15.6,,1.979187229,-0.979187229
48355,0.152,"55,000",15.2,,1.824850281,-0.824850281
48357,0.128,"1,270",12.8,,2.309845138,-1.309845138
48359,0.122,260,12.2,,0.582699521,0.417300479
48361,0.17,"14,220",17,,1.268963718,-0.268963718
48363,0.159,"4,580",15.9,,0.179176393,0.820823607
48365,0.16,"3,720",16,,1.12243423,-0.12243423
48367,0.121,"16,790",12.1,,2.389827463,-1.389827463
48369,0.106,"1,020",10.6,,2.702838758,-1.702838758
48371,0.137,"2,150",13.7,,0.641190251,0.358809749
48373,0.182,"9,150",18.2,,2.109683863,-1.109683863
48375,0.161,"19,010",16.1,,3.213909794,-2.213909794
48377,0.287,"1,950",28.7,,0.550875008,0.449124992
48379,0.149,"1,790",14.9,,2.11985993,-1.11985993
48381,0.119,"16,120",11.9,,2.309713985,-1.309713985
48383,0.12,450,12,,2.00589149,-1.00589149
48385,0.213,730,21.3,,0.303830167,0.696169833
48387,0.171,"2,070",17.1,,2.923782674,-1.923782674
48389,0.119,"1,850",11.9,,1.740679121,-0.740679121
48391,0.158,"1,110",15.8,,1.807881731,-0.807881731
48393,0.128,100,12.8,,0.940572317,0.059427683
48395,0.143,"2,440",14.3,,0.717545432,0.282454568
48397,0.088,"8,920",8.8,,1.825284337,-0.825284337
48399,0.138,"1,420",13.8,,0.309407902,0.690592098
48401,0.135,"7,310",13.5,,0.368454601,0.631545399
48403,0.208,"2,180",20.8,,0.369464145,0.630535855
48405,0.23,"1,900",23,,0.756461993,0.243538007
48407,0.165,"4,710",16.5,,1.893334027,-0.893334027
48409,0.162,"10,840",16.2,,1.549874297,-0.549874297
48411,0.143,860,14.3,,2.064960597,-1.064960597
48413,0.136,390,13.6,,2.016607344,-1.016607344
48415,0.141,"2,390",14.1,,1.567890722,-0.567890722
48417,0.142,470,14.2,,0.23993081,0.76006919
48419,0.178,"4,500",17.8,,2.123321169,-1.123321169
48421,0.117,350,11.7,,0.439342776,0.560657224
48423,0.143,"32,930",14.3,,1.171772974,-0.171772974
48425,0.151,"1,350",15.1,,2.505974446,-1.505974446
48427,0.236,"15,100",23.6,,1.419617585,-0.419617585
48429,0.17,"1,590",17,,2.126204775,-1.126204775
48431,0.076,100,7.6,,1.807756957,-0.807756957
48433,0.125,180,12.5,,2.108226069,-1.108226069
48435,0.136,520,13.6,,2.094051266,-1.094051266
48437,0.176,"1,300",17.6,,0.977356996,0.022643004
48439,0.131,"272,440",13.1,,1.753465007,-0.753465007
48441,0.149,"20,460",14.9,,2.573466956,-1.573466956
48443,0.091,80,9.1,,2.38432487,-1.38432487
48445,0.172,"2,140",17.2,,1.506622282,-0.506622282
48447,0.184,280,18.4,,0.284558275,0.715441725
48449,0.143,"4,680",14.3,,2.000094787,-1.000094787
48451,0.135,"15,990",13.5,,1.388359258,-0.388359258
48453,0.126,"158,120",12.6,,0.609551172,0.390448828
48455,0.192,"2,830",19.2,,0.593794198,0.406205802
48457,0.197,"4,240",19.7,,0.360305044,0.639694956
48459,0.168,"6,970",16.8,,2.454312954,-1.454312954
48461,0.099,360,9.9,,2.072826112,-1.072826112
48463,0.158,"4,250",15.8,,2.357196385,-1.357196385
48465,0.151,"7,420",15.1,,0.606938353,0.393061647
48467,0.148,"8,290",14.8,,1.574710437,-0.574710437
48469,0.153,"14,120",15.3,,0.786470382,0.213529618
48471,0.151,"10,900",15.1,,1.059735986,-0.059735986
48473,0.13,"6,950",13,,2.737845567,-1.737845567
48475,0.126,"1,480",12.6,,1.089529691,-0.089529691
48477,0.127,"4,460",12.7,,2.318650721,-1.318650721
48479,0.162,"44,480",16.2,,1.307561865,-0.307561865
48481,0.144,"5,990",14.4,,1.650901113,-0.650901113
48483,0.161,840,16.1,,1.30400589,-0.30400589
48485,0.168,"22,270",16.8,,1.437493682,-0.437493682
48487,0.184,"2,340",18.4,,2.290509575,-1.290509575
48489,0.19,"4,080",19,,1.286451701,-0.286451701
48491,0.107,"61,070",10.7,,1.705757572,-0.705757572
48493,0.108,"5,400",10.8,,2.691137463,-1.691137463
48495,0.121,950,12.1,,1.055339034,-0.055339034
48497,0.136,"9,260",13.6,,0.455140246,0.544859754
48499,0.156,"7,040",15.6,,2.51872701,-1.51872701
48501,0.134,"1,160",13.4,,1.35509065,-0.35509065
48503,0.139,"2,500",13.9,,2.480430193,-1.480430193
48505,0.214,"3,040",21.4,,2.167818606,-1.167818606
48507,0.228,"2,720",22.8,,5.311510746,-4.311510746
49001,0.081,540,8.1,,5.421205072,-4.421205072
49003,0.099,"5,440",9.9,,5.103825409,-4.103825409
49005,0.104,"13,160",10.4,,4.646993105,-3.646993105
49007,0.139,"2,840",13.9,,4.463884289,-3.463884289
49009,0.077,50,7.7,,5.132881793,-4.132881793
49011,0.078,"27,460",7.8,,4.647397938,-3.647397938
49013,0.141,"2,810",14.1,,4.644495013,-3.644495013
49015,0.121,"1,230",12.1,,4.808121633,-3.808121633
49017,0.166,830,16.6,,4.341689798,-3.341689798
49019,0.151,"1,470",15.1,,5.312163115,-4.312163115
49021,0.126,"6,680",12.6,,5.229201263,-4.229201263
49023,0.108,"1,250",10.8,,4.916569468,-3.916569468
49025,0.139,"1,060",13.9,,5.29009327,-4.29009327
49027,0.111,"1,440",11.1,,5.003953012,-4.003953012
49029,0.055,660,5.5,,5.010432072,-4.010432072
49031,0.173,320,17.3,,4.970966167,-3.970966167
49033,0.116,280,11.6,,5.060671402,-4.060671402
49035,0.097,"111,390",9.7,,4.353479786,-3.353479786
49037,0.191,"2,930",19.1,,4.894160504,-3.894160504
49039,0.11,"3,340",11,,4.932407344,-3.932407344
49041,0.122,"2,620",12.2,,4.828625489,-3.828625489
49043,0.082,"3,420",8.2,,5.358646883,-4.358646883
49045,0.085,"5,930",8.5,,4.399862218,-3.399862218
49047,0.142,"5,060",14.2,,4.958425974,-3.958425974
49049,0.091,"56,270",9.1,,4.842128277,-3.842128277
49051,0.087,"2,880",8.7,,5.362086482,-4.362086482
49053,0.111,"19,190",11.1,,4.677834404,-3.677834404
49055,0.131,350,13.1,,5.105132029,-4.105132029
49057,0.095,"24,270",9.5,,2.806955076,-1.806955076
50001,0.083,"3,070",8.3,,2.484849297,-1.484849297
50003,0.113,"4,040",11.3,,3.036745435,-2.036745435
50005,0.108,"3,260",10.8,,2.95363481,-1.95363481
50007,0.089,"14,470",8.9,,3.155969881,-2.155969881
50009,0.122,750,12.2,,3.097206759,-2.097206759
50011,0.091,"4,500",9.1,,3.050437663,-2.050437663
50013,0.071,500,7.1,,3.035332227,-2.035332227
50015,0.112,"2,830",11.2,,2.863574436,-1.863574436
50017,0.09,"2,600",9,,3.141464483,-2.141464483
50019,0.12,"3,210",12,,2.667098342,-1.667098342
50021,0.11,"6,430",11,,2.928861441,-1.928861441
50023,0.093,"5,440",9.3,,2.506038359,-1.506038359
50025,0.121,"5,140",12.1,,2.707070505,-1.707070505
50027,0.094,"5,170",9.4,,0.539488568,0.460511432
51001,0.118,"3,840",11.8,,0.77840071,0.22159929
51003,0.076,"8,310",7.6,,0.600473996,0.399526004
51005,0.128,"1,920",12.8,,0.572642961,0.427357039
51007,0.086,"1,120",8.6,,0.610543271,0.389456729
51009,0.092,"2,930",9.2,,0.553860292,0.446139708
51011,0.105,"1,660",10.5,,0.933934841,0.066065159
51013,0.071,"16,670",7.1,,0.786762081,0.213237919
51015,0.082,"6,220",8.2,,0.703677804,0.296322196
51017,0.144,610,14.4,,0.47384761,0.52615239
51019,0.079,"6,230",7.9,,0.450251164,0.549748836
51021,0.106,670,10.6,,0.529481587,0.470518413
51023,0.067,"2,250",6.7,,0.408880103,0.591119897
51025,0.121,"1,980",12.1,,0.596253179,0.403746821
51027,0.196,"4,180",19.6,,0.622722315,0.377277685
51029,0.117,"2,000",11.7,,0.502229433,0.497770567
51031,0.095,"5,240",9.5,,0.68247316,0.31752684
51033,0.074,"2,270",7.4,,0.273112054,0.726887946
51035,0.137,"4,110",13.7,,0.441951885,0.558048115
51036,0.091,640,9.1,,0.427358638,0.572641362
51037,0.151,"1,800",15.1,,0.539094008,0.460905992
51041,0.064,"22,370",6.4,,1.097604027,-0.097604027
51043,0.07,"1,010",7,,0.491635188,0.508364812
51045,0.111,570,11.1,,0.903473448,0.096526552
51047,0.073,"3,800",7.3,,0.611973316,0.388026684
51049,0.087,860,8.7,,0.535162981,0.464837019
51051,0.19,"2,770",19,,0.481399476,0.518600524
51053,0.089,"2,550",8.9,,0.612362191,0.387637809
51057,0.11,"1,210",11,,0.933790429,0.066209571
51059,0.057,"66,080",5.7,,0.959376691,0.040623309
51061,0.058,"4,070",5.8,,0.303936562,0.696063438
51063,0.089,"1,400",8.9,,0.723256226,0.276743774
51065,0.062,"1,670",6.2,,0.334679269,0.665320731
51067,0.105,"5,890",10.5,,1.159639039,-0.159639039
51069,0.066,"5,780",6.6,,0.454615346,0.545384654
51071,0.098,"1,650",9.8,,0.404272363,0.595727637
51073,0.085,"3,190",8.5,,0.687432438,0.312567562
51075,0.054,"1,270",5.4,,0.348566803,0.651433197
51077,0.125,"1,960",12.5,,0.874723545,0.125276455
51079,0.084,"1,650",8.4,,0.398776594,0.601223406
51081,0.093,"1,060",9.3,,0.350644956,0.649355044
51083,0.117,"4,000",11.7,,0.623854271,0.376145729
51085,0.057,"6,020",5.7,,0.547607386,0.452392614
51087,0.082,"27,040",8.2,,0.234152735,0.765847265
51089,0.129,"6,610",12.9,,0.816432781,0.183567219
51091,0.096,210,9.6,,0.25607121,0.74392879
51093,0.082,"3,040",8.2,,0.396306471,0.603693529
51095,0.077,"5,850",7.7,,0.534418032,0.465581968
51097,0.075,530,7.5,,0.739256235,0.260743765
51099,0.056,"1,480",5.6,,0.551304583,0.448695417
51101,0.065,"1,100",6.5,,0.508846477,0.491153523
51103,0.111,"1,180",11.1,,0.401167062,0.598832938
51105,0.191,"4,530",19.1,,1.050225395,-0.050225395
51107,0.039,"15,790",3.9,,0.762231095,0.237768905
51109,0.091,"3,340",9.1,,0.421498902,0.578501098
51111,0.111,"1,360",11.1,,0.919535542,0.080464458
51113,0.079,"1,040",7.9,,0.403108548,0.596891452
51115,0.086,750,8.6,,0.323712329,0.676287671
51117,0.121,"3,710",12.1,,0.478869283,0.521130717
51119,0.089,940,8.9,,0.388408674,0.611591326
51121,0.106,"10,460",10.6,,0.698935818,0.301064182
51125,0.097,"1,440",9.7,,0.477742018,0.522257982
51127,0.045,"1,000",4.5,,0.380245237,0.619754763
51131,0.126,"1,490",12.6,,0.560871386,0.439128614
51133,0.09,"1,090",9,,0.50243368,0.49756632
51135,0.115,"1,760",11.5,,0.84383947,0.15616053
51137,0.092,"3,360",9.2,,0.986071869,0.013928131
51139,0.131,"3,120",13.1,,0.214140649,0.785859351
51141,0.121,"2,130",12.1,,0.346429466,0.653570534
51143,0.117,"7,100",11.7,,0.64556959,0.35443041
51145,0.052,"1,510",5.2,,0.5048492,0.4951508
51147,0.134,"3,060",13.4,,0.42192331,0.57807669
51149,0.074,"2,820",7.4,,0.910016404,0.089983596
51153,0.052,"24,310",5.2,,0.373611052,0.626388948
51155,0.134,"4,590",13.4,,0.991254924,0.008745076
51157,0.081,600,8.1,,0.594462882,0.405537118
51159,0.105,940,10.5,,0.420017899,0.579982101
51161,0.076,"7,130",7.6,,0.642872183,0.357127817
51163,0.109,"2,470",10.9,,0.925088433,0.074911567
51165,0.078,"6,360",7.8,,0.480107538,0.519892462
51167,0.161,"4,330",16.1,,0.391923632,0.608076368
51169,0.14,"3,050",14,,1.067772452,-0.067772452
51171,0.109,"4,750",10.9,,0.456811314,0.543188686
51173,0.157,"4,800",15.7,,0.291557426,0.708442574
51175,0.075,"1,330",7.5,,0.771659399,0.228340601
51177,0.067,"8,980",6.7,,0.818204926,0.181795074
51179,0.05,"7,560",5,,0.345837721,0.654162279
51181,0.105,680,10.5,,0.367016528,0.632983472
51183,0.096,"1,070",9.6,,0.524843838,0.475156162
51185,0.147,"6,050",14.7,,1.063957496,-0.063957496
51187,0.097,"3,860",9.7,,0.42199549,0.57800451
51191,0.125,"6,760",12.5,,0.656173713,0.343826287
51193,0.107,"1,920",10.7,,0.482611865,0.517388135
51195,0.173,"6,570",17.3,,0.381297568,0.618702432
51197,0.127,"3,640",12.7,,0.348255,0.651745
51199,0.066,"4,530",6.6,,0.912352177,0.087647823
51510,0.084,"13,320",8.4,,0.369828002,0.630171998
51520,0.175,"2,980",17.5,,0.624598393,0.375401607
51530,0.124,800,12.4,,0.784551156,0.215448844
51540,0.124,"5,880",12.4,,0.140877685,0.859122315
51550,0.069,"16,720",6.9,,0.474288206,0.525711794
51570,0.103,"1,780",10.3,,0.597772592,0.402227408
51580,0.109,610,10.9,,0.286246105,0.713753895
51590,0.163,"6,630",16.3,,0.395118714,0.604881286
51595,0.156,840,15.6,,0.941342385,0.058657615
51600,0.065,"1,520",6.5,,0.941453778,0.058546222
51610,0.046,660,4.6,,0.245667331,0.754332669
51620,0.128,"1,030",12.8,,0.783679192,0.216320808
51630,0.118,"3,420",11.8,,0.286572464,0.713427536
51640,0.164,"1,050",16.4,,0.272845115,0.727154885
51650,0.113,"15,320",11.3,,0.901917289,0.098082711
51660,0.116,"6,220",11.6,,0.462400576,0.537599424
51670,0.171,"3,840",17.1,,0.632189411,0.367810589
51678,0.132,950,13.2,,0.542849987,0.457150013
51680,0.123,"9,970",12.3,,0.924937406,0.075062594
51683,0.054,"2,230",5.4,,0.927991288,0.072008712
51685,0.056,990,5.6,,0.235164074,0.764835926
51690,0.184,"2,330",18.4,,0.299369598,0.700630402
51700,0.124,"22,210",12.4,,0.214152818,0.785847182
51710,0.132,"32,260",13.2,,0.467345967,0.532654033
51720,0.21,840,21,,0.458484938,0.541515062
51730,0.183,"5,640",18.3,,0.298248103,0.701751897
51735,0.063,760,6.3,,0.200977116,0.799022884
51740,0.123,"11,690",12.3,,0.379832444,0.620167556
51750,0.156,"2,790",15.6,,0.557444808,0.442555192
51760,0.14,"32,000",14,,0.427291796,0.572708204
51770,0.132,"13,120",13.2,,0.426331612,0.573668388
51775,0.093,"2,360",9.3,,0.792925748,0.207074252
51790,0.117,"2,880",11.7,,0.187180658,0.812819342
51800,0.072,"6,550",7.2,,0.164207933,0.835792067
51810,0.077,"34,690",7.7,,0.783460976,0.216539024
51820,0.128,"2,860",12.8,,0.370103752,0.629896248
51830,0.11,"1,660",11,,1.138303753,-0.138303753
51840,0.126,"3,510",12.6,,7.303871052,-6.303871052
53001,0.122,"2,390",12.2,,6.901603536,-5.901603536
53003,0.113,"2,550",11.3,,7.426787652,-6.426787652
53005,0.098,"19,680",9.8,,7.865509738,-6.865509738
53007,0.11,"8,410",11,,8.611250648,-7.611250648
53009,0.138,"10,580",13.8,,8.067682383,-7.067682383
53011,0.099,"47,630",9.9,,7.072390187,-6.072390187
53013,0.101,410,10.1,,8.149772323,-7.149772323
53015,0.135,"14,600",13.5,,7.647771981,-6.647771981
53017,0.109,"4,640",10.9,,7.5010542,-6.5010542
53019,0.173,"1,320",17.3,,7.322907917,-6.322907917
53021,0.097,"9,120",9.7,,7.008485142,-6.008485142
53023,0.117,260,11.7,,7.527763165,-6.527763165
53025,0.109,"10,530",10.9,,8.487865585,-7.487865585
53027,0.148,"10,950",14.8,,8.320884848,-7.320884848
53029,0.098,"8,290",9.8,,8.506221745,-7.506221745
53031,0.13,"4,130",13,,8.081320041,-7.081320041
53033,0.089,"197,210",8.9,,8.287289203,-7.287289203
53035,0.097,"26,220",9.7,,7.78960875,-6.78960875
53037,0.117,"5,520",11.7,,7.681718193,-6.681718193
53039,0.123,"2,720",12.3,,8.119117388,-7.119117388
53041,0.13,"10,330",13,,7.352222372,-6.352222372
53043,0.112,"1,200",11.2,,8.375791641,-7.375791641
53045,0.126,"8,250",12.6,,7.76798429,-6.76798429
53047,0.152,"6,390",15.2,,8.41883601,-7.41883601
53049,0.142,"3,140",14.2,,7.254956736,-6.254956736
53051,0.124,"1,680",12.4,,8.099936981,-7.099936981
53053,0.106,"94,860",10.6,,8.456538017,-7.456538017
53055,0.098,"1,670",9.8,,8.18166277,-7.18166277
53057,0.11,"14,020",11,,7.95679016,-6.95679016
53059,0.108,"1,280",10.8,,8.121725979,-7.121725979
53061,0.089,"72,540",8.9,,7.142325382,-6.142325382
53063,0.121,"62,080",12.1,,7.353355666,-6.353355666
53065,0.13,"5,870",13,,8.253100227,-7.253100227
53067,0.103,"29,310",10.3,,8.331176079,-7.331176079
53069,0.114,490,11.4,,7.19210292,-6.19210292
53071,0.1,"6,070",10,,8.223052073,-7.223052073
53073,0.118,"26,450",11.8,,7.066096197,-6.066096197
53075,0.123,"6,080",12.3,,7.72927591,-6.72927591
53077,0.118,"29,510",11.8,,1.065611081,-0.065611081
54001,0.14,"2,320",14,,1.210938741,-0.210938741
54003,0.083,"9,730",8.3,,0.795521783,0.204478217
54005,0.156,"3,420",15.6,,0.924757929,0.075242071
54007,0.148,"2,080",14.8,,1.463021467,-0.463021467
54009,0.116,"2,580",11.6,,0.984842784,0.015157216
54011,0.148,"13,820",14.8,,0.995540795,0.004459205
54013,0.203,"1,460",20.3,,0.865140616,0.134859384
54015,0.206,"1,770",20.6,,1.119706366,-0.119706366
54017,0.094,800,9.4,,0.722446995,0.277553005
54019,0.164,"7,070",16.4,,1.00773517,-0.00773517
54021,0.105,840,10.5,,1.090565044,-0.090565044
54023,0.094,"1,090",9.4,,0.656506135,0.343493865
54025,0.136,"4,760",13.6,,1.209802598,-0.209802598
54027,0.114,"2,670",11.4,,1.548758989,-0.548758989
54029,0.126,"3,660",12.6,,1.086108392,-0.086108392
54031,0.111,"1,540",11.1,,1.117332111,-0.117332111
54033,0.12,"8,090",12,,1.041378649,-0.041378649
54035,0.135,"3,880",13.5,,1.143598474,-0.143598474
54037,0.07,"4,000",7,,0.867584606,0.132415394
54039,0.131,"23,650",13.1,,1.019813441,-0.019813441
54041,0.144,"2,310",14.4,,0.893953714,0.106046286
54043,0.164,"3,390",16.4,,0.776512813,0.223487187
54045,0.199,"6,490",19.9,,0.606379618,0.393620382
54047,0.22,"3,970",22,,1.194906173,-0.194906173
54049,0.123,"6,910",12.3,,1.322081877,-0.322081877
54051,0.128,"3,960",12.8,,1.062651721,-0.062651721
54053,0.115,"3,060",11.5,,0.527941601,0.472058399
54055,0.153,"9,100",15.3,,1.212483117,-0.212483117
54057,0.111,"2,990",11.1,,0.748787587,0.251212413
54059,0.225,"5,350",22.5,,1.237353648,-0.237353648
54061,0.108,"11,470",10.8,,0.527447955,0.472552045
54063,0.117,"1,560",11.7,,1.267774802,-0.267774802
54065,0.066,"1,180",6.6,,0.789446568,0.210553432
54067,0.148,"3,690",14.8,,1.40267657,-0.40267657
54069,0.119,"5,000",11.9,,0.937594356,0.062405644
54071,0.095,660,9.5,,1.175750892,-0.175750892
54073,0.108,810,10.8,,0.788453455,0.211546545
54075,0.151,"1,270",15.1,,1.190035909,-0.190035909
54077,0.11,"3,710",11,,0.967998765,0.032001235
54079,0.086,"4,860",8.6,,0.657919548,0.342080452
54081,0.152,"11,340",15.2,,0.944570319,0.055429681
54083,0.13,"3,740",13,,1.104743968,-0.104743968
54085,0.132,"1,280",13.2,,0.970602688,0.029397312
54087,0.185,"2,560",18.5,,0.580437603,0.419562397
54089,0.158,"2,000",15.8,,1.135389788,-0.135389788
54091,0.124,"2,080",12.4,,1.072187668,-0.072187668
54093,0.113,780,11.3,,1.193808827,-0.193808827
54095,0.125,"1,090",12.5,,0.982647187,0.017352813
54097,0.138,"3,370",13.8,,0.887297906,0.112702094
54099,0.151,"6,050",15.1,,0.844895528,0.155104472
54101,0.18,"1,490",18,,1.233492787,-0.233492787
54103,0.145,"2,220",14.5,,1.07467159,-0.07467159
54105,0.172,990,17.2,,1.148289871,-0.148289871
54107,0.128,"10,830",12.8,,0.651485411,0.348514589
54109,0.179,"3,730",17.9,,2.802991762,-1.802991762
55001,0.117,"2,370",11.7,,3.613302763,-2.613302763
55003,0.127,"1,960",12.7,,3.24048233,-2.24048233
55005,0.092,"4,160",9.2,,3.646257431,-2.646257431
55007,0.111,"1,670",11.1,,2.875378185,-1.875378185
55009,0.081,"21,220",8.1,,2.891793107,-1.891793107
55011,0.088,"1,160",8.8,,3.368982803,-2.368982803
55013,0.114,"1,760",11.4,,2.754905285,-1.754905285
55015,0.049,"2,470",4.9,,3.151800868,-2.151800868
55017,0.084,"5,400",8.4,,3.08747362,-2.08747362
55019,0.079,"2,720",7.9,,2.604820238,-1.604820238
55021,0.069,"3,950",6.9,,2.572143544,-1.572143544
55023,0.104,"1,670",10.4,,2.478073346,-1.478073346
55025,0.07,"37,910",7,,2.549464886,-1.549464886
55027,0.074,"6,470",7.4,,3.03327439,-2.03327439
55029,0.08,"2,220",8,,3.581333169,-2.581333169
55031,0.113,"4,930",11.3,,3.076104614,-2.076104614
55033,0.084,"3,770",8.4,,3.036641067,-2.036641067
55035,0.088,"9,130",8.8,,3.367442258,-2.367442258
55037,0.1,430,10,,2.653620678,-1.653620678
55039,0.077,"7,870",7.7,,3.319136845,-2.319136845
55041,0.138,"1,250",13.8,,2.445305283,-1.445305283
55043,0.088,"4,540",8.8,,2.365254483,-1.365254483
55045,0.072,"2,640",7.2,,2.698249752,-1.698249752
55047,0.093,"1,750",9.3,,2.494998161,-1.494998161
55049,0.075,"1,770",7.5,,3.598117721,-2.598117721
55051,0.132,750,13.2,,2.935721494,-1.935721494
55053,0.108,"2,220",10.8,,2.419536876,-1.419536876
55055,0.073,"6,180",7.3,,2.815013095,-1.815013095
55057,0.114,"3,030",11.4,,2.23244773,-1.23244773
55059,0.091,"15,440",9.1,,2.887918071,-1.887918071
55061,0.063,"1,280",6.3,,2.775809198,-1.775809198
55063,0.081,"9,620",8.1,,2.377396662,-1.377396662
55065,0.077,"1,280",7.7,,3.19444599,-2.19444599
55067,0.104,"1,990",10.4,,3.256451305,-2.256451305
55069,0.082,"2,280",8.2,,2.755459467,-1.755459467
55071,0.081,"6,380",8.1,,3.110929332,-2.110929332
55073,0.076,"10,300",7.6,,3.196653099,-2.196653099
55075,0.107,"4,330",10.7,,2.726939709,-1.726939709
55077,0.097,"1,490",9.7,,3.090040157,-2.090040157
55078,0.2,920,20,,2.377215823,-1.377215823
55079,0.118,"111,910",11.8,,2.819022092,-1.819022092
55081,0.085,"3,930",8.5,,3.080893909,-2.080893909
55083,0.08,"3,030",8,,3.36783779,-2.36783779
55085,0.084,"2,970",8.4,,2.878832031,-1.878832031
55087,0.069,"12,820",6.9,,2.506118634,-1.506118634
55089,0.053,"4,760",5.3,,2.947386175,-1.947386175
55091,0.084,610,8.4,,2.97509913,-1.97509913
55093,0.073,"3,090",7.3,,3.228751222,-2.228751222
55095,0.088,"3,820",8.8,,2.953043704,-1.953043704
55097,0.079,"5,560",7.9,,3.412578763,-2.412578763
55099,0.102,"1,360",10.2,,2.291662231,-1.291662231
55101,0.092,"17,950",9.2,,2.622034983,-1.622034983
55103,0.094,"1,640",9.4,,2.321273571,-1.321273571
55105,0.097,"15,810",9.7,,3.296916175,-2.296916175
55107,0.099,"1,390",9.9,,3.08157266,-2.08157266
55109,0.063,"5,670",6.3,,2.63851979,-1.63851979
55111,0.09,"5,780",9,,3.432240955,-2.432240955
55113,0.116,"1,910",11.6,,3.018989382,-2.018989382
55115,0.089,"3,630",8.9,,2.621938443,-1.621938443
55117,0.068,"7,860",6.8,,3.252865517,-2.252865517
55119,0.076,"1,540",7.6,,2.890567334,-1.890567334
55121,0.076,"2,230",7.6,,2.695813882,-1.695813882
55123,0.094,"2,880",9.4,,3.484919079,-2.484919079
55125,0.099,"2,160",9.9,,2.287367516,-1.287367516
55127,0.073,"7,540",7.3,,3.404822149,-2.404822149
55129,0.102,"1,610",10.2,,2.511192842,-1.511192842
55131,0.058,"7,840",5.8,,2.394552335,-1.394552335
55133,0.055,"22,120",5.5,,2.920504464,-1.920504464
55135,0.083,"4,250",8.3,,2.815387836,-1.815387836
55137,0.086,"2,100",8.6,,2.768209713,-1.768209713
55139,0.084,"14,320",8.4,,2.983874372,-1.983874372
55141,0.094,"6,860",9.4,,3.644476081,-2.644476081
56001,0.111,"4,290",11.1,,4.646112285,-3.646112285
56003,0.106,"1,250",10.6,,4.099408648,-3.099408648
56005,0.113,"5,280",11.3,,3.931488306,-2.931488306
56007,0.107,"1,620",10.7,,3.829179135,-2.829179135
56009,0.103,"1,420",10.3,,3.993285108,-2.993285108
56011,0.091,680,9.1,,4.52600188,-3.52600188
56013,0.131,"5,210",13.1,,3.414060695,-2.414060695
56015,0.104,"1,390",10.4,,4.594792053,-3.594792053
56017,0.128,580,12.8,,4.262058341,-3.262058341
56019,0.132,"1,130",13.2,,3.350650803,-2.350650803
56021,0.099,"9,780",9.9,,4.895114601,-3.895114601
56023,0.093,"1,830",9.3,,4.104783071,-3.104783071
56025,0.121,"9,710",12.1,,3.63298167,-2.63298167
56027,0.144,340,14.4,,4.980305244,-3.980305244
56029,0.096,"2,810",9.6,,3.555495782,-2.555495782
56031,0.114,980,11.4,,4.474596758,-3.474596758
56033,0.105,"3,180",10.5,,4.782391994,-3.782391994
56035,0.107,"1,060",10.7,,4.392999108,-3.392999108
56037,0.115,"4,990",11.5,,5.105004401,-4.105004401
56039,0.091,"2,120",9.1,,4.763516067,-3.763516067
56041,0.111,"2,260",11.1,,4.464241071,-3.464241071
56043,0.106,840,10.6,,,1
56045,0.11,760,11,,,1
